	number	x	y	cluster	cellID	cellGroup	aggregate	locusCt	median
245	PJ016_246	-5.434602756939349	-0.541628469689431	2	PJ016_246	sample	227.960120112098	8199	1.00113545496125
246	PJ016_247	-1.82425977447551	1.2286904799107399	5	PJ016_247	sample	149.780466519007	8199	1.00113545496125
247	PJ016_248	-6.28596218809011	2.7060547902840604	1	PJ016_248	sample	242.949611357346	8199	1.00113545496125
248	PJ016_249	-4.94962006340759	0.568614577309813	3	PJ016_249	sample	201.85086933664502	8199	1.00113545496125
249	PJ016_250	9.1421972319355	2.07703565679081	10	PJ016_250	sample	196.159066499806	8199	1.00113545496125
250	PJ016_251	8.07785223580594	-1.54443957785002	0	PJ016_251	sample	270.939458637724	8199	1.00113545496125
251	PJ016_252	7.54085346206426	-4.2621714317141	8	PJ016_252	sample	281.814900292601	8199	1.00113545496125
252	PJ016_253	-3.8229978463755	0.20449319465219895	2	PJ016_253	sample	187.248238560127	8199	1.00113545496125
253	PJ016_254	-2.60507087179238	-0.16633346450171801	2	PJ016_254	sample	214.210595971015	8199	1.00113545496125
254	PJ016_255	-2.15645335084111	-1.07406352266989	5	PJ016_255	sample	230.47602607129699	8199	1.00113545496125
255	PJ016_256	-5.859365723498731	0.934899848642766	3	PJ016_256	sample	178.287528512168	8199	1.00113545496125
256	PJ016_257	7.935123595224299	-5.21890511287578	6	PJ016_257	sample	239.413157131529	8199	1.00113545496125
257	PJ016_258	-5.70650682745522	4.32143449918185	1	PJ016_258	sample	155.11757777484	8199	1.00113545496125
258	PJ016_259	-4.02459801208241	1.7804166145721798	4	PJ016_259	sample	203.006194048269	8199	1.00113545496125
259	PJ016_260	-3.57679276382663	3.56618024791484	1	PJ016_260	sample	167.447078901162	8199	1.00113545496125
260	PJ016_261	-4.63662513775805	0.74753762543042	2	PJ016_261	sample	180.55837377517898	8199	1.00113545496125
261	PJ016_262	-4.19300945633165	3.6826527573393797	1	PJ016_262	sample	177.59438253036498	8199	1.00113545496125
262	PJ016_263	-5.809029419526299	-0.386350066431516	2	PJ016_263	sample	202.43641764676602	8199	1.00113545496125
263	PJ016_264	-6.18312762727379	1.38934905285807	3	PJ016_264	sample	150.642672478575	8199	1.00113545496125
264	PJ016_265	-3.8623126225695597	1.9951626540517802	4	PJ016_265	sample	269.331924083986	8199	1.00113545496125
265	PJ016_266	-3.00845720776667	0.135120426039638	1	PJ016_266	sample	197.390321479412	8199	1.00113545496125
266	PJ016_267	-4.10643923210416	0.585296111530903	5	PJ016_267	sample	201.49153853932899	8199	1.00113545496125
267	PJ016_268	-3.6287132086529796	-1.2771755775596698	2	PJ016_268	sample	179.24069888832	8199	1.00113545496125
268	PJ016_269	-1.3400769299155	0.48648115712364504	5	PJ016_269	sample	174.65640077889802	8199	1.00113545496125
269	PJ016_270	-5.07842496622111	3.29627163248349	1	PJ016_270	sample	198.28695966177202	8199	1.00113545496125
270	PJ016_271	-3.90986349697975	3.3956280481723704	1	PJ016_271	sample	183.69422907147998	8199	1.00113545496125
271	PJ016_272	-4.6091047534378	1.83774198062805	1	PJ016_272	sample	214.428364014341	8199	1.00113545496125
272	PJ016_273	7.902261727249679	-0.397390564128285	0	PJ016_273	sample	235.300043493143	8199	1.00113545496125
273	PJ016_274	-3.34106091414235	-0.404748781038505	2	PJ016_274	sample	176.478730599019	8199	1.00113545496125
274	PJ016_275	-3.9844994069167994	4.12024881458422	1	PJ016_275	sample	254.72011488766103	8199	1.00113545496125
275	PJ016_276	-3.72186552231625	2.4046484663114702	4	PJ016_276	sample	144.780827509425	8199	1.00113545496125
276	PJ016_277	-5.079904527474611	2.6722727221171603	1	PJ016_277	sample	147.59934741498998	8199	1.00113545496125
277	PJ016_278	-6.29018574190544	0.22557726067429895	3	PJ016_278	sample	224.79885308834702	8199	1.00113545496125
278	PJ016_279	-3.37914410425125	3.69891162322586	1	PJ016_279	sample	182.943451063996	8199	1.00113545496125
279	PJ016_280	-3.90235425587258	-0.6701352921775361	2	PJ016_280	sample	213.078917266024	8199	1.00113545496125
280	PJ016_281	-5.32821003221327	2.67436392999989	5	PJ016_281	sample	209.66181931221598	8199	1.00113545496125
281	PJ016_282	-6.4340859716728795	0.8427951305998449	3	PJ016_282	sample	169.531637992104	8199	1.00113545496125
282	PJ016_283	-4.55867390092177	3.61410847153669	1	PJ016_283	sample	175.332916218782	8199	1.00113545496125
283	PJ016_284	8.1411245658105	-0.828976157341581	0	PJ016_284	sample	332.662709286873	8199	1.00113545496125
284	PJ016_285	-4.31780304962691	4.04597050437126	1	PJ016_285	sample	163.683718568042	8199	1.00113545496125
285	PJ016_286	8.74129127320626	-5.523782501418999	6	PJ016_286	sample	313.021237473195	8199	1.00113545496125
286	PJ016_287	9.45509169181021	-0.460298055604317	0	PJ016_287	sample	230.855302483	8199	1.00113545496125
287	PJ016_288	-5.8903512934836195	4.29912722028441	1	PJ016_288	sample	171.86849805307997	8199	1.00113545496125
288	PJ016_289	-6.0263024455466105	3.9232148836172303	1	PJ016_289	sample	181.72306287439602	8199	1.00113545496125
289	PJ016_290	-6.0391328465479805	2.89201624240462	1	PJ016_290	sample	183.219996024398	8199	1.00113545496125
290	PJ016_291	-5.936477832525999	0.5962734105260831	3	PJ016_291	sample	197.190773196635	8199	1.00113545496125
291	PJ016_292	-6.08891740678403	-0.149361389705003	2	PJ016_292	sample	183.507769834638	8199	1.00113545496125
292	PJ016_293	6.36538300719944	-3.72898214285991	8	PJ016_293	sample	275.06861525486	8199	1.00113545496125
293	PJ016_294	10.5117235713796	-0.519753541504733	0	PJ016_294	sample	325.31505349118	8199	1.00113545496125
294	PJ016_295	-5.963369114221599	-1.57293885053485	7	PJ016_295	sample	242.124931098204	8199	1.00113545496125
295	PJ016_296	-5.657754249369531	-1.2520309081792	2	PJ016_296	sample	174.087930367538	8199	1.00113545496125
296	PJ016_297	6.20890654993706	-3.9128882843474	8	PJ016_297	sample	332.381346137445	8199	1.00113545496125
297	PJ016_298	-1.67030241468765	0.615217543630314	4	PJ016_298	sample	178.690632988792	8199	1.00113545496125
298	PJ016_299	-3.6810511760007407	0.062328808225489994	2	PJ016_299	sample	180.437829433437	8199	1.00113545496125
299	PJ016_300	7.61678365218553	-0.408600705074742	0	PJ016_300	sample	286.857636341712	8199	1.00113545496125
300	PJ016_301	-4.3713172983751605	-0.698653756665889	2	PJ016_301	sample	191.581767466554	8199	1.00113545496125
301	PJ016_302	-3.99837051347885	0.4002761945198429	2	PJ016_302	sample	235.808860435587	8199	1.00113545496125
302	PJ016_303	8.65165944443898	-5.60447189800598	6	PJ016_303	sample	226.89232885117698	8199	1.00113545496125
303	PJ016_304	-4.01258709980294	4.1341553859377305	1	PJ016_304	sample	240.36640488257703	8199	1.00113545496125
304	PJ016_305	-6.16132434694355	2.38293510612606	3	PJ016_305	sample	247.836510777957	8199	1.00113545496125
305	PJ016_306	-6.266476396530741	1.2111741834313998	3	PJ016_306	sample	174.504511300822	8199	1.00113545496125
306	PJ016_307	-5.8762060004271195	2.47977086625895	1	PJ016_307	sample	186.277434462443	8199	1.00113545496125
307	PJ016_308	-4.022760138518049	2.1448426401291	4	PJ016_308	sample	162.277183378268	8199	1.00113545496125
308	PJ016_309	-3.68475584987682	3.40323730831352	4	PJ016_309	sample	133.956374612338	8199	1.00113545496125
309	PJ016_310	9.27664876749	2.24552565670667	10	PJ016_310	sample	318.39992657851	8199	1.00113545496125
310	PJ016_311	7.01471494151561	-4.39217640236089	8	PJ016_311	sample	317.875650680993	8199	1.00113545496125
311	PJ016_312	-6.1534187567634495	3.0831515389512	1	PJ016_312	sample	179.567571800673	8199	1.00113545496125
312	PJ016_313	-4.407043203620621	1.67466332306656	2	PJ016_313	sample	174.00951009774897	8199	1.00113545496125
313	PJ016_314	-2.45722110584975	1.7551897360127	4	PJ016_314	sample	148.59055024943999	8199	1.00113545496125
314	PJ016_315	8.44273639582908	-1.04687152468192	0	PJ016_315	sample	319.673007296001	8199	1.00113545496125
315	PJ016_316	-2.3067693466759103	1.0851516386523898	4	PJ016_316	sample	224.22864778866798	8199	1.00113545496125
316	PJ016_317	-4.0822108820976	0.9771748675222629	2	PJ016_317	sample	153.546573708975	8199	1.00113545496125
317	PJ016_318	-6.385495163318731	-1.8620924286636698	7	PJ016_318	sample	254.881499588622	8199	1.00113545496125
318	PJ016_319	-4.12700940653857	2.5009707170045696	4	PJ016_319	sample	166.536992084612	8199	1.00113545496125
319	PJ016_320	-3.91755174185915	-1.48590961179187	2	PJ016_320	sample	319.54119266462504	8199	1.00113545496125
320	PJ016_321	-3.22617337050432	1.3780409836734098	4	PJ016_321	sample	192.607836149202	8199	1.00113545496125
321	PJ016_322	-5.591833968520071	3.24504301573369	1	PJ016_322	sample	221.50716620214803	8199	1.00113545496125
322	PJ016_323	-6.37748841846941	1.35984375392782	3	PJ016_323	sample	232.139586445621	8199	1.00113545496125
323	PJ016_324	-4.04409786911926	1.7273320158561498	4	PJ016_324	sample	189.231265235881	8199	1.00113545496125
324	PJ016_325	9.86292081532166	1.79871084732788	10	PJ016_325	sample	239.688204024897	8199	1.00113545496125
325	PJ016_326	-6.74317470899407	-0.834138657728347	7	PJ016_326	sample	281.709276403452	8199	1.00113545496125
326	PJ016_327	-3.3042830503537406	1.9952650938044398	4	PJ016_327	sample	191.230570192284	8199	1.00113545496125
327	PJ016_328	-5.12172016242374	3.58994498103141	1	PJ016_328	sample	228.315632757498	8199	1.00113545496125
328	PJ016_329	9.364038379053529	1.3373779365130198	10	PJ016_329	sample	235.910618693526	8199	1.00113545496125
329	PJ016_330	-6.5472262905147804	1.5701574149917799	3	PJ016_330	sample	207.588506647155	8199	1.00113545496125
330	PJ016_331	-4.56638301208518	-1.0213734912644599	2	PJ016_331	sample	252.334818278356	8199	1.00113545496125
331	PJ016_332	-3.41571231766212	1.5069497000449399	3	PJ016_332	sample	199.80717182556702	8199	1.00113545496125
332	PJ016_333	9.16713294277998	1.29365374273587	0	PJ016_333	sample	254.52137129689098	8199	1.00113545496125
333	PJ016_334	-2.4990679187851	1.5907960245538202	3	PJ016_334	sample	206.04664569062598	8199	1.00113545496125
334	PJ016_335	-5.925419552457281	3.69393137784571	1	PJ016_335	sample	203.11097248016497	8199	1.00113545496125
335	PJ016_336	8.42102767461178	-0.7220495157726792	0	PJ016_336	sample	323.592679203945	8199	1.00113545496125
336	PJ016_337	-1.7840795418838502	1.41228247201911	5	PJ016_337	sample	187.222893371183	8199	1.00113545496125
337	PJ016_338	-6.15266458511907	2.17392431896308	3	PJ016_338	sample	169.465457224484	8199	1.00113545496125
338	PJ016_339	-3.86242918401214	0.121006146944557	5	PJ016_339	sample	194.481679150149	8199	1.00113545496125
339	PJ016_340	-3.41159608220617	2.83142132753636	4	PJ016_340	sample	192.96800808683898	8199	1.00113545496125
340	PJ016_341	8.71338086057057	1.10981289248704	10	PJ016_341	sample	276.399393203238	8199	1.00113545496125
341	PJ016_342	10.584935061780099	-0.4598554465864129	0	PJ016_342	sample	256.644218545963	8199	1.00113545496125
342	PJ016_343	9.65821195081894	-2.4127561804934703	0	PJ016_343	sample	295.793186868575	8199	1.00113545496125
343	PJ016_344	-5.0371336598404906	2.32278231257118	1	PJ016_344	sample	186.085749458326	8199	1.00113545496125
344	PJ016_345	-6.94548194211251	1.77052808124237	3	PJ016_345	sample	222.64114183783198	8199	1.00113545496125
345	PJ016_346	-5.2122731084296605	-0.23102961897903698	2	PJ016_346	sample	229.069392123672	8199	1.00113545496125
346	PJ016_347	10.540804722527199	0.154373839895944	0	PJ016_347	sample	254.293885891848	8199	1.00113545496125
347	PJ016_348	-2.18920707863645	1.22346329895802	4	PJ016_348	sample	211.702645422385	8199	1.00113545496125
348	PJ016_349	-4.34341191076499	4.18569609292539	1	PJ016_349	sample	219.90778763501498	8199	1.00113545496125
349	PJ016_350	9.47477793879405	-2.53635861785319	0	PJ016_350	sample	338.096619305661	8199	1.00113545496125
350	PJ016_351	-3.13389503441388	-0.7707137319131542	2	PJ016_351	sample	215.736744400374	8199	1.00113545496125
351	PJ016_352	-3.91174772002503	1.4096272569477701	3	PJ016_352	sample	163.50101543276898	8199	1.00113545496125
352	PJ016_353	10.3383429513716	-0.5794084271483211	0	PJ016_353	sample	276.230514962274	8199	1.00113545496125
353	PJ016_354	8.62320804914689	-0.787798553884242	0	PJ016_354	sample	232.909594023891	8199	1.00113545496125
354	PJ016_355	7.327833593327661	-1.8587675559386998	0	PJ016_355	sample	276.848097838616	8199	1.00113545496125
355	PJ016_356	-4.957217464674691	1.9797572643040702	1	PJ016_356	sample	254.959014851286	8199	1.00113545496125
356	PJ016_357	-6.10621307277481	4.14913289174861	1	PJ016_357	sample	186.234349610054	8199	1.00113545496125
357	PJ016_358	-2.09010680915401	0.5213099476548511	5	PJ016_358	sample	172.89420069139302	8199	1.00113545496125
358	PJ016_359	7.071067658022191	-4.36208611036896	8	PJ016_359	sample	241.741827124938	8199	1.00113545496125
359	PJ016_360	-4.0974863430812904	3.28367497559318	1	PJ016_360	sample	153.37537779758998	8199	1.00113545496125
360	PJ016_361	-6.414098556735951	0.949827997417443	3	PJ016_361	sample	231.895787883825	8199	1.00113545496125
361	PJ016_362	-0.14839232246014802	-0.41047376862785706	9	PJ016_362	sample	217.270042057938	8199	1.00113545496125
362	PJ016_363	-3.7370304770706	-0.918675070094066	2	PJ016_363	sample	172.55115090286	8199	1.00113545496125
363	PJ016_364	9.065565372447631	-4.87306193060818	6	PJ016_364	sample	298.566441697505	8199	1.00113545496125
364	PJ016_365	-2.50323357846901	0.782599069810354	4	PJ016_365	sample	227.305568231658	8199	1.00113545496125
365	PJ016_366	-5.317045221482711	3.13863426667957	1	PJ016_366	sample	150.094125919111	8199	1.00113545496125
366	PJ016_367	-4.73284898280293	2.57260580836509	1	PJ016_367	sample	160.203515812077	8199	1.00113545496125
367	PJ016_368	-5.9589762964010795	0.0963902850767049	3	PJ016_368	sample	265.279311685153	8199	1.00113545496125
368	PJ016_369	-3.4397947563906497	3.0410173175160597	4	PJ016_369	sample	170.793394096256	8199	1.00113545496125
369	PJ016_370	-3.60506093855685	3.80692897625288	1	PJ016_370	sample	221.02637523962002	8199	1.00113545496125
370	PJ016_371	-4.73054320073812	3.30514968901531	1	PJ016_371	sample	162.579754940191	8199	1.00113545496125
371	PJ016_372	-2.32955807024055	0.223905832698764	5	PJ016_372	sample	243.77820766125703	8199	1.00113545496125
372	PJ016_373	9.367489667642381	-2.55026254036141	0	PJ016_373	sample	335.457206366916	8199	1.00113545496125
373	PJ016_374	9.38544655035438	2.2868119472531	10	PJ016_374	sample	256.822310897205	8199	1.00113545496125
374	PJ016_375	9.58979529868257	2.3030006801374303	10	PJ016_375	sample	283.446031940999	8199	1.00113545496125
375	PJ016_376	6.43690356200253	-3.8396956891665797	8	PJ016_376	sample	236.26335083177398	8199	1.00113545496125
376	PJ016_377	-2.6294777199676003	1.52617342328268	4	PJ016_377	sample	192.169519397406	8199	1.00113545496125
377	PJ016_378	-4.0829188315437905	-0.648504623121409	2	PJ016_378	sample	206.085920705802	8199	1.00113545496125
378	PJ016_379	9.50663451859645	1.98248386107392	10	PJ016_379	sample	273.17092864745604	8199	1.00113545496125
379	PJ016_380	-6.57746387186738	-0.5939616631614809	3	PJ016_380	sample	213.91391677606003	8199	1.00113545496125
380	PJ016_381	-3.32477242338445	1.04391447359513	4	PJ016_381	sample	201.669811268807	8199	1.00113545496125
381	PJ016_382	9.87176029067567	2.35354926249373	10	PJ016_382	sample	295.792992121596	8199	1.00113545496125
382	PJ016_383	6.9949862631619	-3.39867695201059	8	PJ016_383	sample	596.5043067139779	8199	1.00113545496125
383	PJ016_384	-3.5435690629043104	0.9877499862745541	4	PJ016_384	sample	163.724416940516	8199	1.00113545496125
384	PJ016_385	7.94753765291545	-0.8657437366905301	0	PJ016_385	sample	292.94330646213797	8199	1.00113545496125
385	PJ016_386	-3.6617256146145296	2.48446520138317	4	PJ016_386	sample	106.360485628598	8199	1.00113545496125
386	PJ016_387	6.34190615074525	-3.9868617185813795	8	PJ016_387	sample	362.61173128694503	8199	1.00113545496125
387	PJ016_388	-2.47242812993714	2.1026678425830903	4	PJ016_388	sample	156.07379431098101	8199	1.00113545496125
388	PJ016_389	7.93673956771387	-4.934266003285559	6	PJ016_389	sample	271.872195010346	8199	1.00113545496125
389	PJ016_390	-3.84761231336705	2.34118485157835	4	PJ016_390	sample	152.127893182581	8199	1.00113545496125
390	PJ016_391	-1.70712843734213	0.416035566221211	5	PJ016_391	sample	190.682964475439	8199	1.00113545496125
391	PJ016_392	-4.5880811996682	2.1126275453648002	3	PJ016_392	sample	144.783367363611	8199	1.00113545496125
392	PJ016_393	-4.23427160681204	3.532169283645	1	PJ016_393	sample	179.49089040968101	8199	1.00113545496125
393	PJ016_394	-5.14280480168597	-0.191117629687383	2	PJ016_394	sample	230.81513356643399	8199	1.00113545496125
394	PJ016_395	-6.27900526029404	2.8928235453294904	1	PJ016_395	sample	245.70115060109902	8199	1.00113545496125
395	PJ016_396	10.324655744555802	-0.87625507515087	0	PJ016_396	sample	263.904572144451	8199	1.00113545496125
396	PJ016_397	-2.60215067009935	1.74681623583229	4	PJ016_397	sample	180.673613031893	8199	1.00113545496125
397	PJ016_398	-4.12416759118432	1.9329155669647398	3	PJ016_398	sample	236.894784274455	8199	1.00113545496125
398	PJ016_399	6.75169633698359	-3.4043825103644902	8	PJ016_399	sample	681.122118333613	8199	1.00113545496125
399	PJ016_400	-3.76294851975437	-0.31911392098478997	2	PJ016_400	sample	204.05481428941602	8199	1.00113545496125
400	PJ016_401	7.61292491520047	-2.7621049483527003	0	PJ016_401	sample	282.81685028701696	8199	1.00113545496125
401	PJ016_402	-5.02936119905687	0.9617512646929229	3	PJ016_402	sample	216.41881548041303	8199	1.00113545496125
402	PJ016_403	-5.97527051450552	0.957539804476349	2	PJ016_403	sample	286.278912569285	8199	1.00113545496125
403	PJ016_404	9.63690874426362	-1.7647323770613101	0	PJ016_404	sample	279.73840668956296	8199	1.00113545496125
404	PJ016_405	9.53039387865547	2.52864654509494	10	PJ016_405	sample	233.13075543445302	8199	1.00113545496125
405	PJ016_406	-3.76363000340586	1.5002209815405902	4	PJ016_406	sample	178.64149292324902	8199	1.00113545496125
406	PJ016_407	7.35042662490667	-1.8330346607530401	0	PJ016_407	sample	410.973097951233	8199	1.00113545496125
407	PJ016_408	9.07428357407832	-0.8630679148445959	0	PJ016_408	sample	352.64929699657796	8199	1.00113545496125
408	PJ016_409	-5.96365558284818	0.609885750624594	3	PJ016_409	sample	227.64301274474602	8199	1.00113545496125
409	PJ016_410	-7.06379901564109	0.6555431338140479	2	PJ016_410	sample	186.830305702966	8199	1.00113545496125
410	PJ016_411	-5.6081454154398	-2.11183213863612	7	PJ016_411	sample	209.22190376580102	8199	1.00113545496125
411	PJ016_412	-5.87714446866649	2.1364915004565	3	PJ016_412	sample	163.398874525476	8199	1.00113545496125
412	PJ016_413	10.5526371066464	-0.43344798661583506	0	PJ016_413	sample	315.294666481067	8199	1.00113545496125
413	PJ016_414	10.0442041957034	2.24277431252703	10	PJ016_414	sample	179.600512169821	8199	1.00113545496125
414	PJ016_415	9.387391024716779	1.78076607611018	10	PJ016_415	sample	305.673601974525	8199	1.00113545496125
415	PJ016_416	7.4292910979428	-0.940161508387465	0	PJ016_416	sample	152.671861010202	8199	1.00113545496125
